acc	sex	mapped_sex
SRR7088991	male	male
SRR7088993	male	male
SRR7088994	male	male
SRR7088995	male	male
SRR7088996	male	male
SRR7088997	male	male
SRR7088998	male	male
SRR7088999	male	male
SRR7089000	male	male
SRR7089001	male	male
SRR7134448		unknown
SRR7134450		unknown
SRR7134451		unknown
SRR7134452		unknown
SRR7134454		unknown
SRR7134455		unknown
SRR7134456		unknown
SRR7134457		unknown
SRR7134458		unknown
SRR7134460		unknown
SRR7134461		unknown
SRR7134462		unknown
SRR7134463		unknown
SRR7134464		unknown
SRR7134465		unknown
SRR7134466		unknown
SRR7134972	male	male
SRR7134973	male	male
SRR7134974	male	male
SRR7134975	male	male
SRR7134976	male	male
SRR7134977	male	male
SRR7134978	male	male
SRR7134979	male	male
SRR7134981	male	male
SRR7134982	male	male
SRR7134983	male	male
SRR7134984	male	male
SRR7134986	male	male
SRR7140123		unknown
SRR7140124		unknown
SRR7140125		unknown
SRR7140126		unknown
SRR7140127		unknown
SRR7140128		unknown
SRR7140129		unknown
SRR7140130		unknown
SRR7140131		unknown
SRR7151799		unknown
SRR7151800		unknown
SRR7151801		unknown
SRR7151802		unknown
SRR7151803		unknown
SRR7151804		unknown
SRR7151805		unknown
SRR7151806		unknown
SRR7155922	female	female
SRR7155923	female	female
SRR7155924	female	female
SRR7155934	female	female
SRR7207397		unknown
SRR7207398		unknown
SRR7207399		unknown
SRR7207400		unknown
SRR7207401		unknown
SRR7207402		unknown
SRR7207403		unknown
SRR7207404		unknown
SRR7207405		unknown
SRR7207406		unknown
SRR7207407		unknown
SRR7207408		unknown
SRR7207409		unknown
SRR7207410		unknown
SRR7207411		unknown
SRR7207413		unknown
SRR7207414		unknown
SRR7207415		unknown
SRR7207416		unknown
SRR7207417		unknown
SRR7207418		unknown
SRR7207419		unknown
SRR7207420		unknown
SRR7207421		unknown
SRR7207422		unknown
SRR7207423		unknown
SRR7207424		unknown
SRR7207425		unknown
SRR7207426		unknown
SRR7207427		unknown
SRR7207428		unknown
SRR7207429		unknown
SRR7207430		unknown
SRR7207431		unknown
SRR7207432		unknown
SRR7207433		unknown
SRR7207434		unknown
SRR7207435		unknown
SRR7207436		unknown
SRR7207437		unknown
SRR7207438		unknown
SRR7207439		unknown
SRR7207440		unknown
SRR7207441		unknown
SRR7207442		unknown
SRR7207443		unknown
SRR7207444		unknown
SRR7207445		unknown
SRR7207446		unknown
SRR7207447		unknown
SRR7207448		unknown
SRR7207449		unknown
SRR7207450		unknown
SRR7207452		unknown
SRR7207453		unknown
SRR7207454		unknown
SRR7207455		unknown
SRR7207456		unknown
SRR7207457		unknown
SRR7207458		unknown
SRR7207459		unknown
SRR7207460		unknown
SRR7207461		unknown
SRR7207462		unknown
SRR7207463		unknown
SRR7207464		unknown
SRR7207465		unknown
SRR7207466		unknown
SRR7207467		unknown
SRR7207468		unknown
SRR7207469		unknown
SRR7207470		unknown
SRR7207471		unknown
SRR7207472		unknown
SRR7207473		unknown
SRR7207474		unknown
SRR7207475		unknown
SRR7207476		unknown
SRR7207477		unknown
SRR7207478		unknown
SRR7207479		unknown
SRR7207480		unknown
SRR7207481		unknown
SRR7207482		unknown
SRR7207483		unknown
SRR7207484		unknown
SRR7207485		unknown
SRR7207486		unknown
SRR7207487		unknown
SRR7207488		unknown
SRR7207489		unknown
SRR7207490		unknown
SRR7207491		unknown
SRR7207492		unknown
SRR7207493		unknown
SRR7207494		unknown
SRR7207495		unknown
SRR7207496		unknown
SRR7207497		unknown
SRR7207498		unknown
SRR7207499		unknown
SRR7207500		unknown
SRR7207501		unknown
SRR7207502		unknown
SRR7207503		unknown
SRR7207504		unknown
SRR7207505		unknown
SRR7207506		unknown
SRR7207507		unknown
SRR7207508		unknown
SRR7207509		unknown
SRR7207510		unknown
SRR7207511		unknown
SRR7207512		unknown
SRR7207513		unknown
SRR7207514		unknown
SRR7207515		unknown
SRR7207516		unknown
SRR7207517		unknown
SRR7207518		unknown
SRR7207519		unknown
SRR7207520		unknown
SRR7207521		unknown
SRR7207522		unknown
SRR7207523		unknown
SRR7207524		unknown
SRR7207525		unknown
SRR7207526		unknown
SRR7207527		unknown
SRR7207528		unknown
SRR7207529		unknown
SRR7207530		unknown
SRR7207531		unknown
SRR7207532		unknown
SRR7207533		unknown
SRR7207534		unknown
SRR7207535		unknown
SRR7207536		unknown
SRR7214373		unknown
SRR7214374		unknown
SRR7214375		unknown
SRR7218111		unknown
SRR7218112		unknown
SRR7218113		unknown
SRR7218114		unknown
SRR7218115		unknown
SRR7218116		unknown
SRR7218117		unknown
SRR7218118		unknown
SRR7218119		unknown
SRR7218120		unknown
SRR7218121		unknown
SRR7218122		unknown
SRR7218123		unknown
SRR7218124		unknown
SRR7218125		unknown
SRR7218126		unknown
SRR7218127		unknown
SRR7218128		unknown
SRR7218129		unknown
SRR7218130		unknown
SRR7218131		unknown
SRR7218132		unknown
SRR7218133		unknown
SRR7218134		unknown
SRR7218135		unknown
SRR7218136		unknown
SRR7218137		unknown
SRR7218138		unknown
SRR7218139		unknown
SRR7218140		unknown
SRR7218141		unknown
SRR7218142		unknown
SRR7218143		unknown
SRR7218144		unknown
SRR7218145		unknown
SRR7218146		unknown
SRR7218147		unknown
SRR7218148		unknown
SRR7218149		unknown
SRR7218150		unknown
SRR7218151		unknown
SRR7218152		unknown
SRR7218153		unknown
SRR7218154		unknown
SRR7218155		unknown
SRR7218156		unknown
SRR7218157		unknown
SRR7218158		unknown
SRR7218159		unknown
SRR7218160		unknown
SRR7218161		unknown
SRR7218162		unknown
SRR7218163		unknown
SRR7218164		unknown
SRR7218165		unknown
SRR7218166		unknown
SRR7218167		unknown
SRR7218168		unknown
SRR7218169		unknown
SRR7218170		unknown
SRR7218171		unknown
SRR7218172		unknown
SRR7218173		unknown
SRR7218174		unknown
SRR7218175		unknown
SRR7218176		unknown
SRR7218177		unknown
SRR7218178		unknown
SRR7218179		unknown
SRR7218180		unknown
SRR7218181		unknown
SRR7218182		unknown
SRR7218183		unknown
SRR7218184		unknown
SRR7218185		unknown
SRR7218186		unknown
SRR7218187		unknown
SRR7218188		unknown
SRR7218189		unknown
SRR7218190		unknown
SRR7218191		unknown
SRR7218192		unknown
SRR7218193		unknown
SRR7218194		unknown
SRR7218195		unknown
SRR7218196		unknown
SRR7218197		unknown
SRR7218198		unknown
SRR7218199		unknown
SRR7218200		unknown
SRR7218201		unknown
SRR7218202		unknown
SRR7218203		unknown
SRR7218204		unknown
SRR7218205		unknown
SRR7218206		unknown
SRR7218207		unknown
SRR7218208		unknown
SRR7218209		unknown
SRR7218210		unknown
SRR7218211		unknown
SRR7218212		unknown
SRR7218213		unknown
SRR7218214		unknown
SRR7218215		unknown
SRR7218216		unknown
SRR7218217		unknown
SRR7218218		unknown
SRR7218219		unknown
SRR7218220		unknown
SRR7218221		unknown
SRR7218222		unknown
SRR7218223		unknown
SRR7218224		unknown
SRR7218225		unknown
SRR7218226		unknown
SRR7218227		unknown
SRR7218228		unknown
SRR7218229		unknown
SRR7218230		unknown
SRR7218231		unknown
SRR7218232		unknown
SRR7218233		unknown
SRR7218234		unknown
SRR7218235		unknown
SRR7218236		unknown
SRR7218237		unknown
SRR7218238		unknown
SRR7218239		unknown
SRR7218240		unknown
SRR7218241		unknown
SRR7218242		unknown
SRR7218243		unknown
SRR7218244		unknown
SRR7218245		unknown
SRR7218246		unknown
SRR7218247		unknown
SRR7218248		unknown
SRR7218249		unknown
SRR7218250		unknown
SRR7218251		unknown
SRR7218252		unknown
SRR7218253		unknown
SRR7218254		unknown
SRR7218255		unknown
SRR7218256		unknown
SRR7218257		unknown
SRR7218258		unknown
SRR7218259		unknown
SRR7218260		unknown
SRR7231996		unknown
SRR7231997		unknown
SRR7232000		unknown
SRR7232001		unknown
SRR7232993		unknown
SRR7232994		unknown
SRR7232995		unknown
SRR7232996		unknown
SRR7232997		unknown
SRR7232998		unknown
SRR7232999		unknown
SRR7233000		unknown
SRR7233001		unknown
SRR7233002		unknown
SRR7233003		unknown
SRR7233005		unknown
SRR7233006		unknown
SRR7233007		unknown
SRR7252613	male	male
SRR7260633		unknown
SRR7260634		unknown
SRR7260635		unknown
SRR7263713		unknown
SRR7263714		unknown
SRR7263715		unknown
SRR7263716		unknown
SRR7263717		unknown
SRR7263718		unknown
SRR7263719		unknown
SRR7263720		unknown
SRR7276775		unknown
SRR7276776		unknown
SRR7276777		unknown
SRR7282544	male	male
SRR7282545	male	male
SRR7282546	male	male
SRR7282547	male	male
SRR7282548	male	male
SRR7282549	male	male
SRR7282550	male	male
SRR7282551	male	male
SRR7282552	male	male
SRR7282554	male	male
SRR7282555	female	female
SRR7282556	female	female
SRR7282559	female	female
SRR7282560	female	female
SRR7282561	female	female
SRR7282562	female	female
SRR7282564	female	female
SRR7282565	female	female
SRR7299555		unknown
SRR7299556		unknown
SRR7299557		unknown
SRR7299558		unknown
SRR7299559		unknown
SRR7299560		unknown
SRR7299561		unknown
SRR7299563		unknown
SRR7340059		unknown
SRR7340060		unknown
SRR7340061		unknown
SRR7340062		unknown
SRR7340063		unknown
SRR7340067		unknown
SRR7340068		unknown
SRR7340069		unknown
SRR7340070		unknown
SRR7340072		unknown
SRR7340073		unknown
SRR7340074		unknown
SRR7416919	male	male
SRR7457664	male	male
SRR7457665	male	male
SRR7457667	male	male
SRR7457668	male	male
SRR7457669	male	male
SRR7457670	male	male
SRR7457671	male	male
SRR7457672	male	male
SRR7457673	male	male
SRR7457674	male	male
SRR7457675	male	male
SRR7457676	male	male
SRR7457677	male	male
SRR7457678	male	male
SRR7457679	male	male
SRR7457680	male	male
SRR7457681	male	male
SRR7457682	male	male
SRR7457683	male	male
SRR7457684	male	male
SRR7457685	male	male
SRR7457686	male	male
SRR7457687	male	male
SRR7457688	male	male
SRR7457689	male	male
SRR7457690	male	male
SRR7457691	male	male
SRR7457692	male	male
SRR7457693	male	male
SRR7457695		unknown
SRR7457696		unknown
SRR7457697		unknown
SRR7457698		unknown
SRR7457699		unknown
SRR7479946		unknown
SRR7495600	male	male
SRR7495601	male	male
SRR7495602	male	male
SRR7495603	male	male
SRR7495604	male	male
SRR7495605	male	male
SRR7495606	male	male
SRR7495607	male	male
SRR7495608	male	male
SRR7495609	male	male
SRR7495610	male	male
SRR7495611	male	male
SRR7495612	male	male
SRR7495613	male	male
SRR7495614	male	male
SRR7495615	male	male
SRR7495616	male	male
SRR7495617	male	male
SRR7495618	male	male
SRR7495619	male	male
SRR7495620	male	male
SRR7495621	male	male
SRR7495622	male	male
SRR7495623	male	male
SRR7495624	male	male
SRR7495625	male	male
SRR7495626	male	male
SRR7495627	male	male
SRR7495628	male	male
SRR7495629	male	male
SRR7495630	male	male
SRR7495631	male	male
SRR7495632	male	male
SRR7495633	male	male
SRR7495634	male	male
SRR7495635	male	male
SRR7495636	male	male
SRR7495637	male	male
SRR7495638	male	male
SRR7495639	male	male
SRR7495640	male	male
SRR7495641	male	male
SRR7495643	male	male
SRR7495644	male	male
SRR7495645	male	male
SRR7495646	male	male
SRR7495647	male	male
SRR7495648	male	male
SRR7495649	male	male
SRR7495650	male	male
SRR7495651	male	male
SRR7495652	male	male
SRR7495653	male	male
SRR7495654	male	male
SRR7495655	male	male
SRR7495656	male	male
SRR7495657	male	male
SRR7495658	male	male
SRR7495659	male	male
SRR7495660	male	male
SRR7495661	male	male
SRR7495662	male	male
SRR7495663	male	male
SRR7495664	male	male
SRR7495665	male	male
SRR7495666	male	male
SRR7495667	male	male
SRR7495668	male	male
SRR7495669	male	male
SRR7495670	male	male
SRR7495671	male	male
SRR7495672	male	male
SRR7495673	male	male
SRR7495674	male	male
SRR7513714		unknown
SRR7513715		unknown
SRR7513716		unknown
SRR7513717		unknown
SRR7513718		unknown
SRR7513719		unknown
SRR7513720		unknown
SRR7513721		unknown
SRR7513722		unknown
SRR7513723		unknown
SRR7513724		unknown
SRR7513725		unknown
SRR7513726		unknown
SRR7513727		unknown
SRR7513728		unknown
SRR7513729		unknown
SRR7513730		unknown
SRR7513731		unknown
SRR7513732		unknown
SRR7513733		unknown
SRR7513734		unknown
SRR7513735		unknown
SRR7513736		unknown
SRR7513737		unknown
SRR7513738		unknown
SRR7513739		unknown
SRR7513740		unknown
SRR7513741		unknown
SRR7513742		unknown
SRR7513743		unknown
SRR7519614		unknown
SRR7519616		unknown
SRR7519619		unknown
SRR7519620		unknown
SRR7519621		unknown
SRR7519622		unknown
SRR7519623		unknown
SRR7519625		unknown
SRR7519626		unknown
SRR7519627		unknown
SRR7519628		unknown
SRR7541323		unknown
SRR7541325		unknown
SRR7541326		unknown
SRR7541329		unknown
SRR7541331		unknown
SRR7547677		unknown
SRR7547678		unknown
SRR7547679		unknown
SRR7629358		unknown
SRR7629359		unknown
SRR7629360		unknown
SRR7629361		unknown
SRR7629362		unknown
SRR7629363		unknown
SRR7629364		unknown
SRR7629365		unknown
SRR7629366		unknown
SRR7629367		unknown
SRR7629368		unknown
SRR7629369		unknown
SRR7629370		unknown
SRR7629371		unknown
SRR7629372		unknown
SRR7629373		unknown
SRR7629374		unknown
SRR7629375		unknown
SRR7629376		unknown
SRR7629377		unknown
SRR7629378		unknown
SRR7629379		unknown
SRR7629380		unknown
SRR7629381		unknown
SRR7629382		unknown
SRR7629383		unknown
SRR7629384		unknown
SRR7629385		unknown
SRR7629386		unknown
SRR7629387		unknown
SRR7629388		unknown
SRR7629389		unknown
SRR7629390		unknown
SRR7629391		unknown
SRR7629392		unknown
SRR7629393		unknown
SRR768350		unknown
SRR768351		unknown
SRR7746565		unknown
SRR7746568		unknown
SRR7746569		unknown
SRR7746570		unknown
SRR7746571		unknown
SRR7746573		unknown
SRR7746574		unknown
SRR7746575		unknown
SRR7746577		unknown
SRR7746578		unknown
SRR7746579		unknown
SRR7746580		unknown
SRR7746582		unknown
SRR7746583		unknown
SRR7746584		unknown
SRR7746585		unknown
SRR7746587		unknown
SRR7746588		unknown
SRR7746590		unknown
SRR7746591		unknown
SRR7746592		unknown
SRR7746593		unknown
SRR7746594		unknown
SRR7746595		unknown
SRR7746598		unknown
SRR7746599		unknown
SRR7746600		unknown
SRR7746601		unknown
SRR7746602		unknown
SRR7746603		unknown
SRR7746606		unknown
SRR7746607		unknown
SRR7746609		unknown
SRR7746610		unknown
SRR7746611		unknown
SRR7746613		unknown
SRR7746614		unknown
SRR7746615		unknown
SRR7746616		unknown
SRR7746617		unknown
SRR7746618		unknown
SRR7746619		unknown
SRR7746620		unknown
SRR7746621		unknown
SRR7746622		unknown
SRR7746623		unknown
SRR7746624		unknown
SRR7746625		unknown
SRR7746626		unknown
SRR7775346		unknown
SRR7775347		unknown
SRR7775348		unknown
SRR7775349		unknown
SRR7775350		unknown
SRR7775351		unknown
SRR7775352		unknown
SRR7775353		unknown
SRR7775354		unknown
SRR7775355		unknown
SRR7775356		unknown
SRR7775357		unknown
SRR7775358		unknown
SRR7775359		unknown
SRR7775360		unknown
SRR7815190		unknown
SRR7815191		unknown
SRR7815192		unknown
SRR7815193		unknown
SRR7815194		unknown
SRR7815195		unknown
SRR7815196		unknown
SRR7815197		unknown
SRR7815198		unknown
SRR7815199		unknown
SRR7815200		unknown
SRR7841429		unknown
SRR7841430		unknown
SRR7841431		unknown
SRR7841432		unknown
SRR7841433		unknown
SRR7841434		unknown
SRR7841435		unknown
SRR7841436		unknown
SRR7841437		unknown
SRR7841438		unknown
SRR7841439		unknown
SRR7841440		unknown
SRR7841442		unknown
SRR7841444		unknown
SRR7841446		unknown
SRR7841448		unknown
SRR7841449		unknown
SRR7841450		unknown
SRR7841451		unknown
SRR7841452		unknown
SRR7841453		unknown
SRR7841454		unknown
SRR7841455		unknown
SRR7841456		unknown
SRR7841457		unknown
SRR7841458		unknown
SRR7841459		unknown
SRR7841460		unknown
SRR7841461		unknown
SRR7841463		unknown
SRR7841464		unknown
SRR7878709		unknown
SRR7878710		unknown
SRR7878711		unknown
SRR7878712		unknown
SRR7878713		unknown
SRR7878714		unknown
SRR7878715		unknown
SRR7878716		unknown
SRR7878717		unknown
SRR7878718		unknown
SRR7878719		unknown
SRR7878720		unknown
SRR7878721		unknown
SRR7878722		unknown
SRR7878723		unknown
SRR7878724		unknown
SRR7878725		unknown
SRR7878726		unknown
SRR7878727		unknown
SRR7878728		unknown
SRR7878729		unknown
SRR7878730		unknown
SRR7878731		unknown
SRR7878732		unknown
SRR7878733		unknown
SRR7878734		unknown
SRR7878735		unknown
SRR7878737		unknown
SRR7878738		unknown
SRR7878739		unknown
SRR7878741		unknown
SRR7878742		unknown
SRR7878743		unknown
SRR7878744		unknown
SRR7878745		unknown
SRR7878747		unknown
SRR7878748		unknown
SRR7878749		unknown
SRR7878750		unknown
SRR7878751		unknown
SRR7878753		unknown
SRR7878754		unknown
SRR7878755		unknown
SRR7878756		unknown
SRR7878757		unknown
SRR7878761		unknown
SRR7878762		unknown
SRR7878763		unknown
SRR7878764		unknown
SRR7878765		unknown
SRR7878766		unknown
SRR7878767		unknown
SRR7878768		unknown
SRR7878769		unknown
SRR7878770		unknown
SRR7878772		unknown
SRR7878773		unknown
SRR7878774		unknown
SRR7878775		unknown
SRR7878777		unknown
SRR7878778		unknown
SRR7878780		unknown
SRR7878781		unknown
SRR7878782		unknown
SRR7878783		unknown
SRR7878784		unknown
SRR7878785		unknown
SRR7878786		unknown
SRR7878787		unknown
SRR7878788		unknown
SRR7878789		unknown
SRR7878790		unknown
SRR7878791		unknown
SRR7878792		unknown
SRR7878793		unknown
SRR7878794		unknown
SRR7878795		unknown
SRR7878796		unknown
SRR7878797		unknown
SRR7878798		unknown
SRR7945454		unknown
SRR7945455		unknown
SRR7945456		unknown
SRR7945457		unknown
SRR7945458		unknown
SRR7945459		unknown
SRR7945460		unknown
SRR7945461		unknown
SRR7945462		unknown
SRR7945463		unknown
SRR7945464		unknown
SRR7945465		unknown
SRR7945466		unknown
SRR7945467		unknown
SRR7945468		unknown
SRR7945469		unknown
SRR7945470		unknown
SRR7945471		unknown
SRR7945472		unknown
SRR7945473		unknown
SRR7945474		unknown
SRR7945475		unknown
SRR7945476		unknown
SRR7945477		unknown
SRR7945478		unknown
SRR7945479		unknown
SRR7945480		unknown
SRR7945481		unknown
SRR7945482		unknown
SRR7945483		unknown
SRR7945484		unknown
SRR7945485		unknown
SRR7945486		unknown
SRR7945487		unknown
SRR7945488		unknown
SRR7945489		unknown
SRR7947605		unknown
SRR7947606		unknown
SRR7961935		unknown
SRR7961936		unknown
SRR7961938		unknown
SRR7961939		unknown
SRR7961940		unknown
SRR7961941		unknown
SRR7961942		unknown
SRR7961943		unknown
SRR7961944		unknown
SRR7961945		unknown
SRR7961946		unknown
SRR7961947		unknown
SRR7961948		unknown
SRR7961949		unknown
SRR7961950		unknown
SRR7961951		unknown
SRR7961952		unknown
SRR7961953		unknown
SRR7961954		unknown
SRR7961955		unknown
SRR7961956		unknown
SRR7961957		unknown
SRR7961958		unknown
SRR7961959		unknown
SRR7961960		unknown
SRR7961961		unknown
SRR7961962		unknown
SRR7961963		unknown
SRR7961964		unknown
SRR7961965		unknown
SRR7961966		unknown
SRR7961967		unknown
SRR7961968		unknown
SRR7961969		unknown
SRR7961970		unknown
SRR7961971		unknown
SRR7961972		unknown
SRR7961973		unknown
SRR7961974		unknown
SRR7961975		unknown
SRR7961976		unknown
SRR7961978		unknown
SRR7961979		unknown
SRR7961980		unknown
SRR7961982		unknown
SRR797013		unknown
SRR799196		unknown
SRR799275		unknown
SRR799282		unknown
SRR799283		unknown
SRR799284		unknown
SRR799285		unknown
SRR8062075	male	male
SRR8062076	male	male
SRR8088685	not determined	unknown
SRR8088686	not determined	unknown
SRR8088687	not determined	unknown
SRR8088689	not determined	unknown
SRR8088690	not determined	unknown
SRR8205394	not collected	unknown
SRR8241724		unknown
SRR8241725		unknown
SRR8241727		unknown
SRR8241728		unknown
SRR8241729		unknown
SRR8241730		unknown
SRR8241731		unknown
SRR8241732		unknown
SRR8241733		unknown
SRR8241734		unknown
SRR8241735		unknown
SRR8241736		unknown
SRR8241737		unknown
SRR8241738		unknown
SRR8241739		unknown
SRR8241740		unknown
SRR8241741		unknown
SRR8241742		unknown
SRR8241743		unknown
SRR8241744		unknown
SRR8241745		unknown
SRR8241746		unknown
SRR8241747		unknown
SRR8241748		unknown
SRR8241749		unknown
SRR8241750		unknown
SRR8241751		unknown
SRR8241752		unknown
SRR8241753		unknown
SRR8241754		unknown
SRR8241755		unknown
SRR8241756		unknown
SRR8241757		unknown
SRR8241758		unknown
SRR8241759		unknown
SRR8241760		unknown
SRR8241761		unknown
SRR8241762		unknown
SRR8241763		unknown
SRR8241764		unknown
SRR8241765		unknown
SRR8241766		unknown
SRR8241767		unknown
SRR8241768		unknown
SRR8241769		unknown
SRR8241770		unknown
SRR8241771		unknown
SRR8244605		unknown
SRR8244606		unknown
SRR8258199	female	female
SRR8258200	female	female
SRR8258201	female	female
SRR8258202	male	male
SRR8258203	female	female
SRR8258204	female	female
SRR8258205	male	male
SRR8258206	male	male
SRR8258207	male	male
SRR8258208	male	male
SRR8258209	female	female
SRR8258210	female	female
SRR8265984		unknown
SRR8265985		unknown
SRR8265986		unknown
SRR8265987		unknown
SRR8265988		unknown
SRR8265989		unknown
SRR8265990		unknown
SRR8265991		unknown
SRR8265992		unknown
SRR8265993		unknown
SRR8265994		unknown
SRR8265995		unknown
SRR827498		unknown
SRR827499		unknown
SRR827500		unknown
SRR827501		unknown
SRR827502		unknown
SRR827503		unknown
SRR827505		unknown
SRR827506		unknown
SRR827507		unknown
SRR827509		unknown
SRR827510		unknown
SRR827511		unknown
SRR828672		unknown
SRR828674		unknown
SRR828676		unknown
SRR828677		unknown
SRR828678		unknown
SRR8302137	not collected	unknown
SRR8302138	not collected	unknown
SRR8302139	not collected	unknown
SRR8302140	not collected	unknown
SRR8302141	not collected	unknown
SRR8302142	not collected	unknown
SRR8328091		unknown
SRR8328092		unknown
SRR8328093		unknown
SRR8328094		unknown
SRR8328095		unknown
SRR8328096		unknown
SRR8328097		unknown
SRR8328098		unknown
SRR8328099		unknown
SRR8328100		unknown
SRR8328101		unknown
SRR8328102		unknown
SRR8328103		unknown
SRR8328104		unknown
SRR8328105		unknown
SRR8328106		unknown
SRR8334039		unknown
SRR8334040		unknown
SRR8334041		unknown
SRR8334042		unknown
SRR8334043		unknown
SRR8334044		unknown
SRR8334045		unknown
SRR8334046		unknown
SRR8334047		unknown
SRR8334048		unknown
SRR8334049		unknown
SRR8334050		unknown
SRR8334051		unknown
SRR8334052		unknown
SRR8334053		unknown
SRR8334054		unknown
SRR8395010	male and female	mixed
SRR8395011	male and female	mixed
SRR8395012	male and female	mixed
SRR8395013	male and female	mixed
SRR8395015	male and female	mixed
SRR8395016	male and female	mixed
SRR8395017	male and female	mixed
SRR8395018	male and female	mixed
SRR8395019	male and female	mixed
SRR8424029		unknown
SRR8424030		unknown
SRR8424031		unknown
SRR8424032		unknown
SRR8424033		unknown
SRR8424034		unknown
SRR8445387		unknown
SRR8445388		unknown
SRR8445391		unknown
SRR8445393		unknown
SRR8445394		unknown
SRR8445396		unknown
SRR8445397		unknown
SRR8445398		unknown
SRR8445399		unknown
SRR8445401		unknown
SRR8445402		unknown
SRR8445403		unknown
SRR8445404		unknown
SRR8445405		unknown
SRR8445407		unknown
SRR8445409		unknown
SRR8445410		unknown
SRR8445412		unknown
SRR8445413		unknown
SRR8445414		unknown
SRR8452017	male	male
SRR8452018	male	male
SRR8452019	female	female
SRR8452020	female	female
SRR8452021	female	female
SRR8452022	female	female
SRR8467830	male	male
SRR8467831	male	male
SRR8467832	male	male
SRR8467833	male	male
SRR8467834	male	male
SRR8467835	male	male
SRR846969		unknown
SRR846970		unknown
SRR846971		unknown
SRR846972		unknown
SRR846973		unknown
SRR846974		unknown
SRR846975		unknown
SRR846976		unknown
SRR846977		unknown
SRR846978		unknown
SRR846979		unknown
SRR846980		unknown
SRR8484092	male	male
SRR8484093	male	male
SRR8484094	male	male
SRR8484095	male	male
SRR8484096	male	male
SRR8484097	male	male
SRR8484098	male	male
SRR8484099	male	male
SRR8484100	male	male
SRR8484101	male	male
SRR8484102	male	male
SRR8484103	male	male
SRR8484104	male	male
SRR8484105	male	male
SRR8484106	male	male
SRR8484107	male	male
SRR8484108	male	male
SRR8484109	male	male
SRR8484110	male	male
SRR8484111	male	male
SRR8484112	male	male
SRR8484113	male	male
SRR8484114	male	male
SRR8484115	male	male
SRR8484116	male	male
SRR8484117	male	male
SRR8484118	male	male
SRR8484119	male	male
SRR8484120	male	male
SRR8484121	male	male
SRR8484122	male	male
SRR8484123	male	male
SRR8484124	male	male
SRR8484127	male	male
SRR850251		unknown
SRR850311		unknown
SRR850334		unknown
SRR850573		unknown
SRR8526977		unknown
SRR8526978		unknown
SRR8526979		unknown
SRR8526980		unknown
SRR8526981		unknown
SRR8526982		unknown
SRR8526983		unknown
SRR8526984		unknown
SRR8526985		unknown
SRR8526986		unknown
SRR8526987		unknown
SRR8526988		unknown
SRR8526989		unknown
SRR8526990		unknown
SRR8526991		unknown
SRR8526992		unknown
SRR8526993		unknown
SRR8526994		unknown
SRR8526995		unknown
SRR8526996		unknown
SRR8526997		unknown
SRR8526998		unknown
SRR8526999		unknown
SRR8527000		unknown
SRR8527001		unknown
SRR8527002		unknown
SRR8527003		unknown
SRR8527004		unknown
SRR8527005		unknown
SRR8527006		unknown
SRR8527007		unknown
SRR8527008		unknown
SRR8527009		unknown
SRR8527010		unknown
SRR8527011		unknown
SRR8527012		unknown
SRR8527013		unknown
SRR8527014		unknown
SRR8527015		unknown
SRR8527016		unknown
SRR8527017		unknown
SRR8527018		unknown
SRR8527019		unknown
SRR8527020		unknown
SRR8527021		unknown
SRR8527022		unknown
SRR8527023		unknown
SRR8527024		unknown
SRR8527025		unknown
SRR8527026		unknown
SRR8527027		unknown
SRR8527028		unknown
SRR8527029		unknown
SRR8527030		unknown
SRR8527031		unknown
SRR8527032		unknown
SRR8527033		unknown
SRR8527034		unknown
SRR8527035		unknown
SRR8527036		unknown
SRR8527037		unknown
SRR8527038		unknown
SRR8527039		unknown
SRR8527040		unknown
SRR8527041		unknown
SRR8527042		unknown
SRR8527043		unknown
SRR8527044		unknown
SRR8527045		unknown
SRR8527046		unknown
SRR8527047		unknown
SRR8527048		unknown
SRR8527049		unknown
SRR8527050		unknown
SRR8527051		unknown
SRR8527052		unknown
SRR8527053		unknown
SRR8527054		unknown
SRR8527055		unknown
SRR8527056		unknown
SRR8527057		unknown
SRR8527058		unknown
SRR8527059		unknown
SRR8527060		unknown
SRR8527061		unknown
SRR8527062		unknown
SRR8527063		unknown
SRR8527064		unknown
SRR8527065		unknown
SRR8527066		unknown
SRR8530361		unknown
SRR8530362		unknown
SRR8530363		unknown
SRR8530364		unknown
SRR8530365		unknown
SRR8530366		unknown
SRR8530367		unknown
SRR8530368		unknown
SRR8530369		unknown
SRR8530370		unknown
SRR8530371		unknown
SRR8530372		unknown
SRR8530373		unknown
SRR8530374		unknown
SRR8530375		unknown
SRR8530376		unknown
SRR8530377		unknown
SRR8530378		unknown
SRR8530379		unknown
SRR8530380		unknown
SRR8530381		unknown
SRR8530382		unknown
SRR8530383		unknown
SRR8530385		unknown
SRR8530387		unknown
SRR8530388		unknown
SRR8530389		unknown
SRR8530390		unknown
SRR8530391		unknown
SRR8530392		unknown
SRR8530393		unknown
SRR8530394		unknown
SRR8530395		unknown
SRR8530396		unknown
SRR8530397		unknown
SRR8530398		unknown
SRR8530399		unknown
SRR8530400		unknown
SRR8530401		unknown
SRR8530402		unknown
SRR8530403		unknown
SRR8530404		unknown
SRR8530405		unknown
SRR8530406		unknown
SRR8530407		unknown
SRR8530408		unknown
SRR8530409		unknown
SRR8530410		unknown
SRR8530411		unknown
