acc	sex	mapped_sex
GSM3110134		unknown
GSM3110135		unknown
GSM3110136		unknown
GSM3110137		unknown
GSM3110138		unknown
GSM312051		unknown
GSM312052		unknown
GSM312053		unknown
GSM312054		unknown
GSM312055		unknown
GSM312056		unknown
GSM312057		unknown
GSM312058		unknown
GSM312059		unknown
GSM312060		unknown
GSM312061		unknown
GSM312062		unknown
GSM312064		unknown
GSM312065		unknown
GSM312066		unknown
GSM312067		unknown
GSM3120671		unknown
GSM3120672		unknown
GSM3120673		unknown
GSM3120674		unknown
GSM312069		unknown
GSM312070		unknown
GSM312071		unknown
GSM312072		unknown
GSM312073		unknown
GSM312074		unknown
GSM312075		unknown
GSM312076		unknown
GSM312077		unknown
GSM312078		unknown
GSM312079		unknown
GSM312080		unknown
GSM312081		unknown
GSM312082		unknown
GSM312083		unknown
GSM312084		unknown
GSM312085		unknown
GSM312086		unknown
GSM312087		unknown
GSM312088		unknown
GSM312089		unknown
GSM312128		unknown
GSM313036		unknown
GSM313038		unknown
GSM313039		unknown
GSM313040		unknown
GSM313041		unknown
GSM313042		unknown
GSM313043		unknown
GSM313044		unknown
GSM313045		unknown
GSM313046		unknown
GSM313047		unknown
GSM313049		unknown
GSM313050		unknown
GSM313051		unknown
GSM313052		unknown
GSM313053		unknown
GSM313054		unknown
GSM313055		unknown
GSM313056		unknown
GSM313058		unknown
GSM313059		unknown
GSM313060		unknown
GSM313061		unknown
GSM313062		unknown
GSM3130989	male	male
GSM3130990	male	male
GSM3130991	male	male
GSM3130992	male	male
GSM3130993	male	male
GSM3130994	male	male
GSM3130995	male	male
GSM3130996	male	male
GSM3130997	male	male
GSM3130998	male	male
GSM3130999	male	male
GSM3131000	male	male
GSM313577		unknown
GSM313578		unknown
GSM313579		unknown
GSM313580		unknown
GSM313581		unknown
GSM313582		unknown
GSM313583		unknown
GSM313584		unknown
GSM313585		unknown
GSM313586		unknown
GSM313587		unknown
GSM313588		unknown
GSM313589		unknown
GSM313590		unknown
GSM313591		unknown
GSM313592		unknown
GSM313593		unknown
GSM313594		unknown
GSM313595		unknown
GSM313596		unknown
GSM313597		unknown
GSM313598		unknown
GSM313599		unknown
GSM313600		unknown
GSM317177	male	male
GSM317231	male	male
GSM317232	male	male
GSM317233	male	male
GSM317234	male	male
GSM317235	male	male
GSM317236	male	male
GSM317237	male	male
GSM317264	male	male
GSM317265	male	male
GSM317266	male	male
GSM317267	male	male
GSM3192170		unknown
GSM3192171		unknown
GSM3192172		unknown
GSM3192173		unknown
GSM3192174		unknown
GSM3192175		unknown
GSM319480		unknown
GSM319481		unknown
GSM319482		unknown
GSM319483		unknown
GSM319484		unknown
GSM319485		unknown
GSM319486		unknown
GSM319487		unknown
GSM319488		unknown
GSM319489		unknown
GSM319490		unknown
GSM319491		unknown
GSM319492		unknown
GSM319963		unknown
GSM319965		unknown
GSM319966		unknown
GSM319967		unknown
GSM319968		unknown
GSM319969		unknown
GSM319970		unknown
GSM319971		unknown
GSM319972		unknown
GSM319973		unknown
GSM319974		unknown
GSM319987		unknown
GSM319988		unknown
GSM319989		unknown
GSM319990		unknown
GSM319991		unknown
GSM319992		unknown
GSM319993		unknown
GSM319994		unknown
GSM319995		unknown
GSM319996		unknown
GSM319997		unknown
GSM319998		unknown
GSM319999		unknown
GSM320000		unknown
GSM320001		unknown
GSM320002		unknown
GSM320003		unknown
GSM320004		unknown
GSM320005		unknown
GSM320006		unknown
GSM320007		unknown
GSM320008		unknown
GSM320009		unknown
GSM320010		unknown
GSM32111		unknown
GSM32112		unknown
GSM32113		unknown
GSM32114		unknown
GSM32115		unknown
GSM32116		unknown
GSM32117		unknown
GSM32118		unknown
GSM32119		unknown
GSM32120		unknown
GSM32121		unknown
GSM32122		unknown
GSM322006		unknown
GSM322007		unknown
GSM322008		unknown
GSM322009		unknown
GSM322010		unknown
GSM322011		unknown
GSM322012		unknown
GSM322013		unknown
GSM322014		unknown
GSM322015		unknown
GSM322017		unknown
GSM322018		unknown
GSM322019		unknown
GSM322020		unknown
GSM322021		unknown
GSM325132	male	male
GSM325141	male	male
GSM325162	male	male
GSM325165	male	male
GSM325166	male	male
GSM325167	male	male
GSM325168	male	male
GSM325169	male	male
GSM325170	male	male
GSM325351	male	male
GSM325352	male	male
GSM325353	male	male
GSM325354	male	male
GSM325355	male	male
GSM325356	male	male
GSM325357	male	male
GSM325361	male	male
GSM325362	male	male
GSM325366	male	male
GSM325367	male	male
GSM325368	male	male
GSM325369	male	male
GSM325370	male	male
GSM3261486	female	female
GSM3261487	female	female
GSM3261488	female	female
GSM3261489	female	female
GSM3261490	female	female
GSM3261491	female	female
GSM3261492	female	female
GSM3261493	female	female
GSM3261494	female	female
GSM3261495	female	female
GSM3261496	female	female
GSM3261497	female	female
GSM327247	male	male
GSM327248	male	male
GSM327249	male	male
GSM327250	female	female
GSM327251	female	female
GSM327252	female	female
GSM327253	male	male
GSM327254	male	male
GSM327255	male	male
GSM327256	female	female
GSM327257	female	female
GSM327258	female	female
GSM3300900		unknown
GSM3300901		unknown
GSM3300902		unknown
GSM3300903		unknown
GSM3300904		unknown
GSM3300905		unknown
GSM3300906		unknown
GSM3300907		unknown
GSM3300908		unknown
GSM33273		unknown
GSM33285		unknown
GSM33286		unknown
GSM33287		unknown
GSM33288		unknown
GSM33289		unknown
GSM33290		unknown
GSM33291		unknown
GSM33292		unknown
GSM33293		unknown
GSM33294		unknown
GSM33295		unknown
GSM33296		unknown
GSM33297		unknown
GSM33298		unknown
GSM33299		unknown
GSM33300		unknown
GSM33301		unknown
GSM33302		unknown
GSM33303		unknown
GSM33304		unknown
GSM33305		unknown
GSM33306		unknown
GSM33307		unknown
GSM33308		unknown
GSM33309		unknown
GSM33310		unknown
GSM33311		unknown
GSM33312		unknown
GSM33313		unknown
GSM33314		unknown
GSM33315		unknown
GSM33316		unknown
GSM33317		unknown
GSM33318		unknown
GSM33319		unknown
GSM33320		unknown
GSM33321		unknown
GSM33322		unknown
GSM33323		unknown
GSM33324		unknown
GSM33325		unknown
GSM33326		unknown
GSM33327		unknown
GSM33328		unknown
GSM33329		unknown
GSM33330		unknown
GSM33331		unknown
GSM33332		unknown
GSM33333		unknown
GSM33334		unknown
GSM33335		unknown
GSM33336		unknown
GSM33337		unknown
GSM33338		unknown
GSM33339		unknown
GSM33340		unknown
GSM33341		unknown
GSM33342		unknown
GSM33343		unknown
GSM33344		unknown
GSM33345		unknown
GSM33346		unknown
GSM33347		unknown
GSM33348		unknown
GSM33351		unknown
GSM33352		unknown
GSM33353		unknown
GSM33354		unknown
GSM33355		unknown
GSM33356		unknown
GSM33357		unknown
GSM33358		unknown
GSM33359		unknown
GSM33360		unknown
GSM33361		unknown
GSM33362		unknown
GSM33363		unknown
GSM33364		unknown
GSM33365		unknown
GSM33366		unknown
GSM33367		unknown
GSM33368		unknown
GSM33369		unknown
GSM33370		unknown
GSM33371		unknown
GSM33372		unknown
GSM33373		unknown
GSM33374		unknown
GSM33375		unknown
GSM33376		unknown
GSM33377		unknown
GSM33378		unknown
GSM33379		unknown
GSM33380		unknown
GSM33381		unknown
GSM33382		unknown
GSM33383		unknown
GSM33384		unknown
GSM33385		unknown
GSM33386		unknown
GSM33388		unknown
GSM33389		unknown
GSM33390		unknown
GSM33391		unknown
GSM33392		unknown
GSM33393		unknown
GSM33394		unknown
GSM33395		unknown
GSM33396		unknown
GSM33397		unknown
GSM33398		unknown
GSM33399		unknown
GSM33400		unknown
GSM33401		unknown
GSM33402		unknown
GSM33403		unknown
GSM33404		unknown
GSM33405		unknown
GSM33406		unknown
GSM33407		unknown
GSM33408		unknown
GSM33409		unknown
GSM33410		unknown
GSM33411		unknown
GSM33412		unknown
GSM33413		unknown
GSM33414		unknown
GSM33415		unknown
GSM33416		unknown
GSM33417		unknown
GSM33418		unknown
GSM33419		unknown
GSM33420		unknown
GSM33421		unknown
GSM33422		unknown
GSM33423		unknown
GSM33424		unknown
GSM33425		unknown
GSM33426		unknown
GSM33427		unknown
GSM33428		unknown
GSM33429		unknown
GSM33430		unknown
GSM33431		unknown
GSM33432		unknown
GSM33433		unknown
GSM33434		unknown
GSM33435		unknown
GSM33436		unknown
GSM33437		unknown
GSM33438		unknown
GSM33439		unknown
GSM3348237	male	male
GSM3348238	male	male
GSM3348239	male	male
GSM3348240	male	male
GSM3348241	male	male
GSM3348242	male	male
GSM3348243	male	male
GSM3348244	male	male
GSM3348245	male	male
GSM3348246	male	male
GSM3348247	male	male
GSM3348248	male	male
GSM3348249	male	male
GSM3348250	male	male
GSM3348251	male	male
GSM3348252	male	male
GSM3348253	male	male
GSM3348254	male	male
GSM3348255	male	male
GSM3348256	male	male
GSM3348257	male	male
GSM3348258	male	male
GSM3348259	male	male
GSM3348260	male	male
GSM3348261	male	male
GSM3348262	male	male
GSM3348263	male	male
GSM3348264	male	male
GSM3348265	male	male
GSM3348266	male	male
GSM3348267	male	male
GSM3348268	male	male
GSM3348269	male	male
GSM3348270	male	male
GSM3348271	male	male
GSM3348272	male	male
GSM3348273	male	male
GSM3348274	male	male
GSM3348275	male	male
GSM3348276	male	male
GSM3348277	male	male
GSM3348278	male	male
GSM3348279	male	male
GSM3348280	male	male
GSM3348281	male	male
GSM3348282	male	male
GSM3348283	male	male
GSM3348284	male	male
GSM3348285	male	male
GSM3348286	male	male
GSM3348287	male	male
GSM3348288	male	male
GSM3348289	male	male
GSM3348290	male	male
GSM334850		unknown
GSM334851		unknown
GSM334852		unknown
GSM334853		unknown
GSM334854		unknown
GSM334855		unknown
GSM334856		unknown
GSM334857		unknown
GSM334858		unknown
GSM334859		unknown
GSM334860		unknown
GSM334861		unknown
GSM334862		unknown
GSM334863		unknown
GSM334864		unknown
GSM334865		unknown
GSM334866		unknown
GSM334867		unknown
GSM334868		unknown
GSM334869		unknown
GSM334870		unknown
GSM334871		unknown
GSM334872		unknown
GSM334873		unknown
GSM334874		unknown
GSM334875		unknown
GSM334876		unknown
GSM334877		unknown
GSM334878		unknown
GSM334879		unknown
GSM334880		unknown
GSM334881		unknown
GSM334882		unknown
GSM334883		unknown
GSM334884		unknown
GSM334885		unknown
GSM334886		unknown
GSM334887		unknown
GSM334888		unknown
GSM334889		unknown
GSM334890		unknown
GSM334891		unknown
GSM334892		unknown
GSM334893		unknown
GSM334894		unknown
GSM334895		unknown
GSM334896		unknown
GSM334897		unknown
GSM334898		unknown
GSM334899		unknown
GSM334900		unknown
GSM334901		unknown
GSM334902		unknown
GSM334903		unknown
GSM334904		unknown
GSM334905		unknown
GSM334906		unknown
GSM334907		unknown
GSM334908		unknown
GSM334909		unknown
GSM334910		unknown
GSM334911		unknown
GSM334912		unknown
GSM334913		unknown
GSM334914		unknown
GSM334915		unknown
GSM334916		unknown
GSM334917		unknown
GSM334918		unknown
GSM334920		unknown
GSM334921		unknown
GSM334922		unknown
GSM334923		unknown
GSM334924		unknown
GSM334925		unknown
GSM334926		unknown
GSM334927		unknown
GSM334928		unknown
GSM334929		unknown
GSM334930		unknown
GSM334931		unknown
GSM334932		unknown
GSM334933		unknown
GSM334934		unknown
GSM334935		unknown
GSM334936		unknown
GSM334937		unknown
GSM334938		unknown
GSM334939		unknown
GSM334940		unknown
GSM334941		unknown
GSM334942		unknown
GSM334943		unknown
GSM334944		unknown
GSM334945		unknown
GSM334946		unknown
GSM334947		unknown
GSM334948		unknown
GSM334949		unknown
GSM334950		unknown
GSM334951		unknown
GSM334952		unknown
GSM334953		unknown
GSM334954		unknown
GSM334955		unknown
GSM334956		unknown
GSM334957		unknown
GSM334958		unknown
GSM334959		unknown
GSM334960		unknown
GSM334961		unknown
GSM334962		unknown
GSM334963		unknown
GSM334964		unknown
GSM334965		unknown
GSM334966		unknown
GSM334967		unknown
GSM334968		unknown
GSM334969		unknown
GSM334970		unknown
GSM334971		unknown
GSM334972		unknown
GSM334973		unknown
GSM334974		unknown
GSM334975		unknown
GSM334976		unknown
GSM334977		unknown
GSM334978		unknown
GSM334979		unknown
GSM334980		unknown
GSM334981		unknown
GSM334982		unknown
GSM334983		unknown
GSM334984		unknown
GSM334985		unknown
GSM334986		unknown
GSM334987		unknown
GSM334988		unknown
GSM334989		unknown
GSM334990		unknown
GSM334991		unknown
GSM334992		unknown
GSM334993		unknown
GSM334994		unknown
GSM334995		unknown
GSM334996		unknown
GSM334997		unknown
GSM334998		unknown
GSM334999		unknown
GSM335000		unknown
GSM335001		unknown
GSM335002		unknown
GSM335003		unknown
GSM335004		unknown
GSM335005		unknown
GSM335006		unknown
GSM335007		unknown
GSM335008		unknown
GSM335009		unknown
GSM335010		unknown
GSM335011		unknown
GSM335012		unknown
GSM335013		unknown
GSM335014		unknown
GSM335015		unknown
GSM335016		unknown
GSM335017		unknown
GSM335018		unknown
GSM335019		unknown
GSM335020		unknown
GSM335021		unknown
GSM335022		unknown
GSM335023		unknown
GSM335024		unknown
GSM335025		unknown
GSM335026		unknown
GSM335027		unknown
GSM335028		unknown
GSM335029		unknown
GSM335030		unknown
GSM335031		unknown
GSM335032		unknown
GSM335033		unknown
GSM335034		unknown
GSM335035		unknown
GSM335036		unknown
GSM335037		unknown
GSM335038		unknown
GSM335039		unknown
GSM335040		unknown
GSM335041		unknown
GSM335042		unknown
GSM335043		unknown
GSM335044		unknown
GSM335045		unknown
GSM335046		unknown
GSM335047		unknown
GSM335048		unknown
GSM335049		unknown
GSM335050		unknown
GSM335051		unknown
GSM335052		unknown
GSM335053		unknown
GSM335054		unknown
GSM335055		unknown
GSM335056		unknown
GSM335057		unknown
GSM335058		unknown
GSM335059		unknown
GSM335060		unknown
GSM335061		unknown
GSM335062		unknown
GSM335063		unknown
GSM335064		unknown
GSM335065		unknown
GSM335066		unknown
GSM335067		unknown
GSM335068		unknown
GSM335069		unknown
GSM335070		unknown
GSM335071		unknown
GSM335072		unknown
GSM335073		unknown
GSM335074		unknown
GSM335075		unknown
GSM335076		unknown
GSM335077		unknown
GSM335078		unknown
GSM335079		unknown
GSM335080		unknown
GSM335081		unknown
GSM335082		unknown
GSM335083		unknown
GSM335084		unknown
GSM335085		unknown
GSM335086		unknown
GSM335087		unknown
GSM335088		unknown
GSM335089		unknown
GSM335090		unknown
GSM335091		unknown
GSM335092		unknown
GSM335093		unknown
GSM335094		unknown
GSM335095		unknown
GSM335096		unknown
GSM335097		unknown
GSM335098		unknown
GSM335099		unknown
GSM335100		unknown
GSM335101		unknown
GSM335102		unknown
GSM335103		unknown
GSM335104		unknown
GSM335105		unknown
GSM335106		unknown
GSM335107		unknown
GSM335108		unknown
GSM335109		unknown
GSM335110		unknown
GSM335111		unknown
GSM335112		unknown
GSM335113		unknown
GSM335114		unknown
GSM335115		unknown
GSM335116		unknown
GSM335117		unknown
GSM335118		unknown
GSM335119		unknown
GSM335120		unknown
GSM335121		unknown
GSM335122		unknown
GSM335123		unknown
GSM335124		unknown
GSM335125		unknown
GSM335126		unknown
GSM335127		unknown
GSM335128		unknown
GSM335129		unknown
GSM335130		unknown
GSM335131		unknown
GSM335132		unknown
GSM335133		unknown
GSM335134		unknown
GSM335135		unknown
GSM335136		unknown
GSM335137		unknown
GSM335138		unknown
GSM335139		unknown
GSM335140		unknown
GSM335141		unknown
GSM335142		unknown
GSM335143		unknown
GSM335144		unknown
GSM335146		unknown
GSM335147		unknown
GSM335148		unknown
GSM335149		unknown
GSM335150		unknown
GSM335151		unknown
GSM335152		unknown
GSM335227		unknown
GSM335228		unknown
GSM335229		unknown
GSM335230		unknown
GSM335231		unknown
GSM3358389	male	male
GSM3358390	male	male
GSM3358391	male	male
GSM3358392	male	male
GSM3358393	male	male
GSM3358394	male	male
GSM3358395	male	male
GSM3358396	male	male
GSM3358397	male	male
GSM3358398	male	male
GSM3358399	male	male
GSM3358400	male	male
GSM3358401	male	male
GSM3358402	male	male
GSM3358403	male	male
GSM3358404	male	male
GSM3358405	male	male
GSM3358406	male	male
GSM3358407	male	male
GSM3358408	male	male
GSM3358409	male	male
GSM3358410	male	male
GSM3358411	male	male
GSM3358412	male	male
GSM3358413	male	male
GSM3358414	male	male
GSM3358415	male	male
GSM3358416	male	male
GSM3358417	male	male
GSM3358418	male	male
GSM3358419	male	male
GSM3358420	male	male
GSM3358421	male	male
GSM3358422	male	male
GSM3358423	male	male
GSM3358424	male	male
GSM3358425	male	male
GSM3358426	male	male
GSM3358427	male	male
GSM3358428	male	male
GSM3358429	male	male
GSM3358430	male	male
GSM3358431	male	male
GSM3358432	male	male
GSM3358433	male	male
GSM3358434	male	male
GSM3358435	male	male
GSM3358436	male	male
GSM3358437	male	male
GSM3358438	male	male
GSM3358439	male	male
GSM3358440	male	male
GSM3358441	male	male
GSM3358442	male	male
GSM3358443	male	male
GSM3358444	male	male
GSM3358445	male	male
GSM3358446	male	male
GSM3358447	male	male
GSM3358448	male	male
GSM3358449	male	male
GSM3358450	male	male
GSM3358451	male	male
GSM3358452	male	male
GSM3358453	male	male
GSM3358454	male	male
GSM3358455	male	male
GSM3358456	male	male
GSM3358457	male	male
GSM3358458	male	male
GSM3358459	male	male
GSM3358460	male	male
GSM3358461	male	male
GSM3358462	male	male
GSM3358463	male	male
GSM3358464	male	male
GSM3358465	male	male
GSM3358466	male	male
GSM3358467	male	male
GSM3358468	male	male
GSM3358469	male	male
GSM3358470	male	male
GSM3358471	male	male
GSM3358472	male	male
GSM3358473	male	male
GSM3358474	male	male
GSM3358475	male	male
GSM3358476	male	male
GSM3358477	male	male
GSM3358478	male	male
GSM3358479	male	male
GSM3358480	male	male
GSM3358481	male	male
GSM3358482	male	male
GSM3358483	male	male
GSM3358484	male	male
GSM3358485	male	male
GSM3358486	male	male
GSM3358487	male	male
GSM3358488	male	male
GSM3358489	male	male
GSM3358490	male	male
GSM3358491	male	male
GSM3358492	male	male
GSM3358493	male	male
GSM3358494	male	male
GSM3358495	male	male
GSM3358496	male	male
GSM3358497	male	male
GSM3358498	male	male
GSM3358499	male	male
GSM3358500	male	male
GSM3358501	male	male
GSM3358502	male	male
GSM3358503	male	male
GSM3358504	male	male
GSM3358505	male	male
GSM3358506	male	male
GSM3358507	male	male
GSM3358508	male	male
GSM3358509	male	male
GSM3358510	male	male
GSM3358511	male	male
GSM3358512	male	male
GSM3358513	male	male
GSM3358514	male	male
GSM3358515	male	male
GSM3358516	male	male
GSM3358517	male	male
GSM3358518	male	male
GSM3358519	male	male
GSM3358520	male	male
GSM3358521	male	male
GSM3358522	male	male
GSM3358523	male	male
GSM3358524	male	male
GSM3358525	male	male
GSM3358526	male	male
GSM3358527	male	male
GSM3358528	male	male
GSM3358529	male	male
GSM3358530	male	male
GSM3358531	male	male
GSM3358532	male	male
GSM3358533	male	male
GSM3358534	male	male
GSM3358535	male	male
GSM3358536	male	male
GSM3358537	male	male
GSM3358538	male	male
GSM3358539	male	male
GSM3358540	male	male
GSM3358541	male	male
GSM3358542	male	male
GSM3358543	male	male
GSM3358544	male	male
GSM3358545	male	male
GSM3358546	male	male
GSM3358547	male	male
GSM3358548	male	male
GSM3358549	male	male
GSM3358550	male	male
GSM3358551	male	male
GSM3358552	male	male
GSM3358553	male	male
GSM3358554	male	male
GSM3358555	male	male
GSM3358556	male	male
